track_id,race_date,race_number,program_number,weight_carried,jockey,odds,position_at_finish
AQU,2/18/2019,8,7,122,Jose Lezcano,150,3
AQU,2/18/2019,9,1,122,Jose Lezcano,490,6
AQU,2/18/2019,9,11,122,Eric Cancel,390,1
AQU,2/18/2019,9,4,115,Reylu Gutierrez,125,3
AQU,2/18/2019,9,6,120,Edward Escobar,9475,7
AQU,2/18/2019,9,7,122,Manuel Franco,265,4
AQU,2/18/2019,9,8,113,Joey R. Martinez,2300,5
AQU,2/18/2019,9,9,122,Hector Rafael Diaz Jr.,1710,2
AQU,2/21/2019,1,1,121,Harry Hernandez,1360,3
AQU,2/21/2019,1,3,121,Manuel Franco,45,1
AQU,2/21/2019,1,4,121,Ruben Silvera,1050,4
AQU,2/21/2019,1,5,121,Carlos J. Hernandez,1870,5
AQU,2/21/2019,1,6,116,Reylu Gutierrez,230,2
AQU,2/21/2019,2,1,120,Junior Alvarado,390,3
AQU,2/21/2019,2,2,115,Reylu Gutierrez,480,5
AQU,2/21/2019,2,3,120,Silvestre Gonzalez,1890,3
AQU,2/21/2019,2,5,120,Rajiv Maragh,65,1
AQU,2/21/2019,2,6,120,Manuel Franco,480,2
AQU,2/21/2019,3,2,120,Dylan Davis,780,5
AQU,2/21/2019,3,3,115,Reylu Gutierrez,550,6
AQU,2/21/2019,3,4,120,Manuel Franco,225,1
AQU,2/21/2019,3,5,120,Eric Cancel,380,4
AQU,2/21/2019,3,6,122,Luis A. Rodriguez Castro,330,2
AQU,2/21/2019,3,7,122,Rajiv Maragh,440,3
AQU,2/21/2019,4,2,119,Eric Cancel,140,4
AQU,2/21/2019,4,4,121,Manuel Franco,200,1
AQU,2/21/2019,4,5,121,Jose Lezcano,180,3
AQU,2/21/2019,4,6,114,Joey R. Martinez,950,2
AQU,2/21/2019,5,2,121,Michael J. Luzzi,175,5
AQU,2/21/2019,5,4,114,Joey R. Martinez,400,3
AQU,2/21/2019,5,5,116,Reylu Gutierrez,1720,2
AQU,2/21/2019,5,6,112,Heman K. Harkie,80,1
AQU,2/21/2019,5,7,119,Hector Rafael Diaz Jr.,4425,4
AQU,2/21/2019,6,1,120,Dylan Davis,810,5
AQU,2/21/2019,6,2,113,Benjamin Hernandez,2850,4
AQU,2/21/2019,6,3,122,Rajiv Maragh,355,1
AQU,2/21/2019,6,6,120,Manuel Franco,395,2
AQU,2/21/2019,6,7,122,Junior Alvarado,95,3
AQU,2/21/2019,6,8,122,Jose Lezcano,710,6
AQU,2/21/2019,7,1,122,Junior Alvarado,195,5
AQU,2/21/2019,7,2,122,Jose Lezcano,450,3
AQU,2/21/2019,7,3,120,Dylan Davis,430,2
AQU,2/21/2019,7,4,120,Manuel Franco,140,1
AQU,2/21/2019,7,6,115,Reylu Gutierrez,1180,4
AQU,2/21/2019,8,11,118,Reylu Gutierrez,345,6
AQU,2/21/2019,8,3,123,Eric Cancel,570,5
AQU,2/21/2019,8,4,123,Manuel Franco,460,2
AQU,2/21/2019,8,5,123,Jose Lezcano,275,1
AQU,2/21/2019,8,6,123,Luis R. Reyes,1310,7
AQU,2/21/2019,8,7,123,Junior Alvarado,1560,3
AQU,2/21/2019,8,8,121,Dylan Davis,650,4
AQU,2/21/2019,8,9,123,Michael J. Luzzi,780,8
AQU,2/22/2019,1,1,125,Manuel Franco,295,4
AQU,2/22/2019,1,2,118,Benjamin Hernandez,255,2
AQU,2/22/2019,1,3,118,Kevin Carmona,6900,6
AQU,2/22/2019,1,4,125,Luis R. Reyes,1540,3
AQU,2/22/2019,1,5,118,Junior Alvarado,80,1
AQU,2/22/2019,1,6,114,Reylu Gutierrez,2200,5
AQU,2/22/2019,2,1,119,Ruben Silvera,185,1
AQU,2/22/2019,2,1A ,119,Silvestre Gonzalez,185,3
AQU,2/22/2019,2,2,116,Joey R. Martinez,1110,4
AQU,2/22/2019,2,3,116,Reylu Gutierrez,70,5
AQU,2/22/2019,2,4,116,Benjamin Hernandez,440,2
AQU,2/22/2019,3,1,119,Luis R. Reyes,490,6
AQU,2/22/2019,3,1A ,121,Samuel Camacho Jr.,490,5
AQU,2/22/2019,3,2,121,Dylan Davis,80,2
AQU,2/22/2019,3,3,121,Manuel Franco,375,1
AQU,2/22/2019,3,4,121,Jose Lezcano,450,3
AQU,2/22/2019,3,5,121,Mychel J. Sanchez,1140,4
AQU,2/22/2019,4,1,116,Reylu Gutierrez,220,5
AQU,2/22/2019,4,2,121,Samuel Camacho Jr.,6900,7
AQU,2/22/2019,4,3,114,Benjamin Hernandez,700,3
AQU,2/22/2019,4,4,121,Eric Cancel,1850,4
AQU,2/22/2019,4,5,121,Hector Rafael Diaz Jr.,1760,1
AQU,2/22/2019,4,6,121,Junior Alvarado,305,8
AQU,2/22/2019,4,7,121,Rajiv Maragh,1040,6
AQU,2/22/2019,4,8,121,Dylan Davis,225,2
AQU,2/22/2019,5,1,121,Hector Rafael Diaz Jr.,7100,8
AQU,2/22/2019,5,2,121,Rajiv Maragh,155,5
AQU,2/22/2019,5,3,121,Eric Cancel,2450,4
AQU,2/22/2019,5,4,116,Reylu Gutierrez,215,2
AQU,2/22/2019,5,5,121,Dalton Brown,8275,9
AQU,2/22/2019,5,6,121,Jorge M. Perez,880,7
AQU,2/22/2019,5,7,112,Heman K. Harkie,920,3
AQU,2/22/2019,5,8,121,Samuel Camacho Jr.,7875,6
AQU,2/22/2019,5,9,121,Dylan Davis,370,1
AQU,2/22/2019,6,1,112,Joey R. Martinez,1000,4
AQU,2/22/2019,6,2,119,Jose Lezcano,105,1
AQU,2/22/2019,6,4,119,Harry Hernandez,460,2
AQU,2/22/2019,6,5,121,Rajiv Maragh,920,7
AQU,2/22/2019,6,6,119,Manuel Franco,310,5
AQU,2/22/2019,6,7,119,Luis R. Reyes,5075,6
AQU,2/22/2019,6,8,121,Samuel Camacho Jr.,7275,8
AQU,2/22/2019,6,9,121,Kirk Johnson,1260,3
AQU,2/22/2019,7,1,117,Reylu Gutierrez,155,6
AQU,2/22/2019,7,3,119,Rajiv Maragh,540,3
AQU,2/22/2019,7,5,124,Eric Cancel,205,1
AQU,2/22/2019,7,6,120,Junior Alvarado,480,4
AQU,2/22/2019,7,7,118,Manuel Franco,880,5
AQU,2/22/2019,7,8,118,Dylan Davis,1810,2
AQU,2/22/2019,8,1,112,Heman K. Harkie,2180,7
AQU,2/22/2019,8,10,113,Benjamin Hernandez,590,1
AQU,2/22/2019,8,2,120,Dalton Brown,650,3
AQU,2/22/2019,8,4,120,Carlos J. Hernandez,9125,8
AQU,2/22/2019,8,5,115,Reylu Gutierrez,325,6
AQU,2/22/2019,8,6,113,Joey R. Martinez,155,4
AQU,2/22/2019,8,7,120,Dylan Davis,810,2
AQU,2/22/2019,8,8,120,Andre Shivnarine Worrie,720,5
AQU,2/22/2019,8,9,113,Kevin Carmona,11225,9
AQU,2/23/2019,1,1,122,Dylan Davis,215,1
AQU,2/23/2019,1,2,113,Joey R. Martinez,550,4
AQU,2/23/2019,1,3,122,Hector Rafael Diaz Jr.,1080,3
AQU,2/23/2019,1,6,115,Reylu Gutierrez,60,2
AQU,2/23/2019,1,7,122,Samuel Camacho Jr.,4675,5
AQU,2/23/2019,2,1,120,Dylan Davis,420,6
AQU,2/23/2019,2,2,120,Pablo Fragoso,3425,8
AQU,2/23/2019,2,3,120,Jose Lezcano,1080,4
AQU,2/23/2019,2,4,115,Reylu Gutierrez,590,3
AQU,2/23/2019,2,5,113,Benjamin Hernandez,1890,7
AQU,2/23/2019,2,6,120,Rajiv Maragh,85,1
AQU,2/23/2019,2,7,120,Luis R. Reyes,710,5
AQU,2/23/2019,2,8,120,Hector Rafael Diaz Jr.,2220,2
AQU,2/23/2019,3,1,119,Manuel Franco,400,1
AQU,2/23/2019,3,2,112,Benjamin Hernandez,590,4
AQU,2/23/2019,3,3,121,Junior Alvarado,950,5
AQU,2/23/2019,3,4,114,Reylu Gutierrez,1730,6
AQU,2/23/2019,3,5,121,Jose Lezcano,80,2
AQU,2/23/2019,3,6,121,Dylan Davis,570,3
AQU,2/23/2019,4,1,120,Dylan Davis,400,3
AQU,2/23/2019,4,2,120,Carlos J. Hernandez,4800,8
AQU,2/23/2019,4,3,120,Jose Lezcano,170,1
AQU,2/23/2019,4,4,120,Rajiv Maragh,2825,4
AQU,2/23/2019,4,5,120,Junior Alvarado,820,2
AQU,2/23/2019,4,6,113,Benjamin Hernandez,1070,5
AQU,2/23/2019,4,7,120,Christopher P. DeCarlo,1640,7
AQU,2/23/2019,4,8,120,Manuel Franco,215,6
AQU,2/23/2019,5,1,121,Jose Lezcano,230,5
AQU,2/23/2019,5,2,121,Rajiv Maragh,520,3
AQU,2/23/2019,5,3,121,Dylan Davis,770,6
AQU,2/23/2019,5,4,123,Oscar Gomez,1470,4
AQU,2/23/2019,5,5,121,Manuel Franco,370,1
AQU,2/23/2019,5,6,123,Luis R. Reyes,195,2
AQU,2/23/2019,6,1,120,Jose Lezcano,2625,7
AQU,2/23/2019,6,2,120,Manuel Franco,165,5
AQU,2/23/2019,6,3,120,Rajiv Maragh,860,6
AQU,2/23/2019,6,4,120,Junior Alvarado,1290,3
AQU,2/23/2019,6,5,113,Benjamin Hernandez,3650,8
AQU,2/23/2019,6,6,120,Oscar Gomez,15275,9
AQU,2/23/2019,6,7,120,Pablo Fragoso,830,4
AQU,2/23/2019,6,8,115,Reylu Gutierrez,235,1
AQU,2/23/2019,6,9,120,Dylan Davis,490,2
AQU,2/23/2019,7,1,121,Junior Alvarado,510,5
AQU,2/23/2019,7,2,121,Manuel Franco,235,4
AQU,2/23/2019,7,3,119,Michael J. Luzzi,970,1
AQU,2/23/2019,7,4,112,Benjamin Hernandez,4725,6
AQU,2/23/2019,7,5,119,Jose Lezcano,120,3
AQU,2/23/2019,7,6,121,Dylan Davis,470,2
AQU,2/23/2019,8,1,118,Jose Lezcano,1670,2
AQU,2/23/2019,8,2,122,Manuel Franco,640,4
AQU,2/23/2019,8,3,120,Rajiv Maragh,195,1
AQU,2/23/2019,8,4,122,Michael J. Luzzi,175,6
AQU,2/23/2019,8,5,120,Joey R. Martinez,6200,5
AQU,2/23/2019,8,6,118,Junior Alvarado,245,3
AQU,2/23/2019,9,1,116,Benjamin Hernandez,980,5
AQU,2/23/2019,9,10,119,Junior Alvarado,370,4
AQU,2/23/2019,9,2,119,Oscar Gomez,10975,10
AQU,2/23/2019,9,3,121,Carlos J. Hernandez,980,1
AQU,2/23/2019,9,4,121,Joey R. Martinez,2380,8
AQU,2/23/2019,9,5,119,Samuel Camacho Jr.,8300,9
AQU,2/23/2019,9,6,119,Manuel Franco,1670,7
AQU,2/23/2019,9,7,121,Jose Lezcano,295,2
AQU,2/23/2019,9,8,121,Dylan Davis,670,6
AQU,2/23/2019,9,9,114,Reylu Gutierrez,235,3
AQU,2/24/2019,1,1,125,Eric Cancel,60,2
AQU,2/24/2019,1,2,118,Hector Rafael Diaz Jr.,1930,5
AQU,2/24/2019,1,3,125,Jose Lezcano,195,4
AQU,2/24/2019,1,4,120,Reylu Gutierrez,500,1
AQU,2/24/2019,1,6,125,Carlos J. Hernandez,6400,3
AQU,2/24/2019,2,1,120,Dylan Davis,870,3
AQU,2/24/2019,2,2,120,Manuel Franco,35,1
AQU,2/24/2019,2,4,122,Luis R. Reyes,560,4
AQU,2/24/2019,2,5,115,Benjamin Hernandez,590,2
AQU,2/24/2019,2,6,120,Andre Shivnarine Worrie,1250,5
AQU,2/24/2019,3,1,111,Heman K. Harkie,2900,4
AQU,2/24/2019,3,3,122,Manuel Franco,110,1
AQU,2/24/2019,3,4,115,Benjamin Hernandez,1860,3
AQU,2/24/2019,3,5,122,Hector Rafael Diaz Jr.,195,5
AQU,2/24/2019,3,6,122,Carlos J. Hernandez,225,2
AQU,2/24/2019,4,1,118,Jose Lezcano,85,1
AQU,2/24/2019,4,2,120,Luis R. Reyes,1660,3
AQU,2/24/2019,4,3,120,Manuel Franco,340,5
AQU,2/24/2019,4,4,120,Dylan Davis,3850,6
AQU,2/24/2019,4,5,120,Carlos J. Hernandez,920,4
AQU,2/24/2019,4,6,117,Reylu Gutierrez,305,2
AQU,2/24/2019,5,1,120,Samuel Camacho Jr.,1080,4
AQU,2/24/2019,5,3,122,Andre Shivnarine Worrie,290,1
AQU,2/24/2019,5,4,120,Manuel Franco,80,2
AQU,2/24/2019,5,7,120,Eric Cancel,225,3
AQU,2/24/2019,6,1,119,Kendrick Carmouche,540,4
AQU,2/24/2019,6,3,119,Junior Alvarado,230,1
AQU,2/24/2019,6,4,123,Manuel Franco,120,2
AQU,2/24/2019,6,5,116,Reylu Gutierrez,710,3
AQU,2/24/2019,6,6,119,Dylan Davis,500,5
AQU,2/24/2019,7,1,116,Reylu Gutierrez,620,6
AQU,2/24/2019,7,3,121,Harry Hernandez,990,5
AQU,2/24/2019,7,4,123,Junior Alvarado,150,4
AQU,2/24/2019,7,5,114,Benjamin Hernandez,1260,3
AQU,2/24/2019,7,6,121,Andre Shivnarine Worrie,580,1
AQU,2/24/2019,7,7,121,Manuel Franco,185,2
AQU,2/24/2019,8,1,121,Manuel Franco,70,7
AQU,2/24/2019,8,2,121,Carlos J. Hernandez,10100,8
AQU,2/24/2019,8,3,121,Dylan Davis,330,2
AQU,2/24/2019,8,4,121,Eric Cancel,500,1
AQU,2/24/2019,8,5,121,Luis R. Reyes,980,5
AQU,2/24/2019,8,6,111,Heman K. Harkie,6575,4
AQU,2/24/2019,8,7,121,Hector Rafael Diaz Jr.,1110,3
AQU,2/24/2019,8,8,121,Samuel Jimenez,4125,6
AQU,2/28/2019,1,1,123,Manuel Franco,500,4
AQU,2/28/2019,1,2,123,Talbert Howell,8175,5
AQU,2/28/2019,1,3,123,Dylan Davis,35,3
AQU,2/28/2019,1,5,123,Michael J. Luzzi,480,1
AQU,2/28/2019,1,6,123,Rajiv Maragh,760,2
AQU,2/28/2019,2,1,124,Dylan Davis,15,1
AQU,2/28/2019,2,1A ,124,Manuel Franco,15,2
AQU,2/28/2019,2,3,124,Kendrick Carmouche,720,5
AQU,2/28/2019,2,4,122,Eric Cancel,1450,3
AQU,2/28/2019,2,5,124,Junior Alvarado,600,4
AQU,2/28/2019,3,1,122,Rajiv Maragh,940,4
AQU,2/28/2019,3,2,122,Eric Cancel,205,2
AQU,2/28/2019,3,3,117,Reylu Gutierrez,560,3
AQU,2/28/2019,3,4,122,Junior Alvarado,190,5
AQU,2/28/2019,3,5,122,Kendrick Carmouche,255,1
AQU,2/28/2019,4,1,122,Eric Cancel,180,3
AQU,2/28/2019,4,2,122,Dylan Davis,940,2
AQU,2/28/2019,4,3,122,Jose Lezcano,380,1
AQU,2/28/2019,4,5,115,Benjamin Hernandez,1060,4
AQU,2/28/2019,4,6,122,Junior Alvarado,120,5
AQU,2/28/2019,5,2,118,Reylu Gutierrez,420,6
AQU,2/28/2019,5,3,123,Samuel Camacho Jr.,4625,5
AQU,2/28/2019,5,4,123,Luis R. Reyes,1490,2
AQU,2/28/2019,5,5,123,Eric Cancel,450,1
AQU,2/28/2019,5,6,123,Manuel Franco,70,3
AQU,2/28/2019,5,8,123,Kendrick Carmouche,540,4
AQU,2/28/2019,6,1A ,121,Dalton Brown,990,3
AQU,2/28/2019,6,2,118,Reylu Gutierrez,250,6
AQU,2/28/2019,6,3,121,Andre Shivnarine Worrie,2700,7
AQU,2/28/2019,6,4,114,Benjamin Hernandez,490,4
AQU,2/28/2019,6,5,114,Joey R. Martinez,470,2
AQU,2/28/2019,6,6,122,Rajiv Maragh,440,5
AQU,2/28/2019,6,7,121,Samuel Camacho Jr.,290,1
AQU,2/28/2019,7,1,124,Junior Alvarado,80,1
AQU,2/28/2019,7,2,124,Dylan Davis,520,2
AQU,2/28/2019,7,3,124,Manuel Franco,800,5
AQU,2/28/2019,7,4,122,Kendrick Carmouche,350,6
AQU,2/28/2019,7,5,124,Luis R. Reyes,1850,3
AQU,2/28/2019,7,6,119,Reylu Gutierrez,970,4
AQU,2/28/2019,8,1,121,Kirk Johnson,3100,7
AQU,2/28/2019,8,2,123,Hector Rafael Diaz Jr.,6525,8
AQU,2/28/2019,8,3,121,Eric Cancel,750,5
AQU,2/28/2019,8,4,123,Manuel Franco,145,4
AQU,2/28/2019,8,5,123,Dylan Davis,2150,2
AQU,2/28/2019,8,6,116,Benjamin Hernandez,1130,3
AQU,2/28/2019,8,7,123,Samuel Camacho Jr.,140,1
AQU,2/28/2019,8,8,118,Reylu Gutierrez,1000,6
AQU,3/1/2019,1,2,120,Junior Alvarado,25,1
AQU,3/1/2019,1,3,120,Luis R. Reyes,670,5
AQU,3/1/2019,1,4,120,Oscar Gomez,1530,4
AQU,3/1/2019,1,5,118,Dylan Davis,510,3
AQU,3/1/2019,1,6,118,Michael J. Luzzi,1560,2
AQU,3/1/2019,2,1,115,Reylu Gutierrez,2550,5
AQU,3/1/2019,2,2,123,Hector Rafael Diaz Jr.,80,1
AQU,3/1/2019,2,3,118,Luis R. Reyes,2160,4
AQU,3/1/2019,2,4,123,Junior Alvarado,410,2
AQU,3/1/2019,2,5,123,Dylan Davis,170,3
AQU,3/1/2019,3,1,120,Hector Rafael Diaz Jr.,760,5
AQU,3/1/2019,3,4,120,Harry Hernandez,510,4
AQU,3/1/2019,3,5,120,Manuel Franco,185,1
AQU,3/1/2019,3,6,120,Junior Alvarado,235,3
AQU,3/1/2019,3,7,120,Samuel Jimenez,8375,6
AQU,3/1/2019,3,8,113,Benjamin Hernandez,290,2
AQU,3/1/2019,4,2,126,Junior Alvarado,470,4
AQU,3/1/2019,4,4,126,Carlos J. Hernandez,3600,5
AQU,3/1/2019,4,5,126,Dylan Davis,160,3
AQU,3/1/2019,4,7,118,Manuel Franco,70,2
AQU,3/1/2019,4,8,119,Joey R. Martinez,3550,1
AQU,3/1/2019,5,1,121,Hector Rafael Diaz Jr.,1810,3
AQU,3/1/2019,5,2,115,Reylu Gutierrez,235,4
AQU,3/1/2019,5,3,123,Rajiv Maragh,140,2
AQU,3/1/2019,5,4,112,Benjamin Hernandez,170,1
AQU,3/1/2019,5,5,121,Dylan Davis,1490,5
AQU,3/1/2019,6,1,120,Carlos J. Hernandez,2425,7
AQU,3/1/2019,6,2,120,Hector Rafael Diaz Jr.,55,1
AQU,3/1/2019,6,3,120,Pablo Fragoso,1370,5
AQU,3/1/2019,6,5,120,Samuel Camacho Jr.,9400,6
AQU,3/1/2019,6,6,120,Rajiv Maragh,530,2
AQU,3/1/2019,6,7,120,Andre Shivnarine Worrie,1700,4
AQU,3/1/2019,6,8,120,Manuel Franco,355,3
AQU,3/1/2019,7,1,120,Dylan Davis,60,1
AQU,3/1/2019,7,2,120,Manuel Franco,640,2
AQU,3/1/2019,7,3,120,Angel R. Rodriguez,660,4
AQU,3/1/2019,7,5,118,Eric Cancel,2425,3
AQU,3/1/2019,7,6,120,Jose Lezcano,500,5
AQU,3/1/2019,7,7,115,Reylu Gutierrez,880,6
AQU,3/1/2019,8,2,119,Reylu Gutierrez,640,6
AQU,3/1/2019,8,3,119,Carlos J. Hernandez,4125,5
AQU,3/1/2019,8,4,123,Jose Lezcano,195,3
AQU,3/1/2019,8,5,121,Rajiv Maragh,490,4
AQU,3/1/2019,8,6,121,Oscar Gomez,9150,7
AQU,3/1/2019,8,8,119,Dylan Davis,650,2
AQU,3/1/2019,8,9,119,Manuel Franco,160,1
AQU,3/2/2019,1,1,122,Junior Alvarado,210,2
AQU,3/2/2019,1,2,122,Jose Lezcano,1100,1
AQU,3/2/2019,1,3,122,Samuel Camacho Jr.,1570,6
AQU,3/2/2019,1,4,122,Dalton Brown,10750,7
AQU,3/2/2019,1,5,122,Rajiv Maragh,170,5
AQU,3/2/2019,1,6,122,Kendrick Carmouche,295,3
AQU,3/2/2019,1,7,122,Dylan Davis,900,4
AQU,3/2/2019,2,1,124,Jose Lezcano,205,1
AQU,3/2/2019,2,2,124,Kendrick Carmouche,205,4
AQU,3/2/2019,2,3,122,Rajiv Maragh,1130,6
AQU,3/2/2019,2,4,124,Ruben Silvera,250,2
AQU,3/2/2019,2,5,122,Junior Alvarado,520,3
AQU,3/2/2019,2,6,112,Heman K. Harkie,5775,5
AQU,3/2/2019,3,2,114,Heman K. Harkie,220,1
AQU,3/2/2019,3,4,124,Jose Lezcano,205,3
AQU,3/2/2019,3,5,117,Benjamin Hernandez,75,2
AQU,3/2/2019,4,1,117,Reylu Gutierrez,80,4
AQU,3/2/2019,4,2,115,Benjamin Hernandez,610,6
AQU,3/2/2019,4,3,122,Junior Alvarado,600,1
AQU,3/2/2019,4,5,122,Eric Cancel,2030,3
AQU,3/2/2019,4,6,122,Harry Hernandez,4300,8
AQU,3/2/2019,4,7,122,Rajiv Maragh,1100,2
AQU,3/2/2019,4,8,122,Jose Lezcano,400,5
AQU,3/2/2019,4,9,122,Carlos J. Hernandez,7625,7
AQU,3/2/2019,5,1,124,Rajiv Maragh,1000,7
AQU,3/2/2019,5,3,115,Benjamin Hernandez,1380,4
AQU,3/2/2019,5,4,124,Luis R. Reyes,2100,6
AQU,3/2/2019,5,5,124,Kendrick Carmouche,125,3
AQU,3/2/2019,5,6,122,Carlos J. Hernandez,3375,5
AQU,3/2/2019,5,7,117,Reylu Gutierrez,370,1
AQU,3/2/2019,5,8,124,Dylan Davis,220,2
AQU,3/2/2019,6,1,112,Heman K. Harkie,2550,8
AQU,3/2/2019,6,3,122,Jose Lezcano,375,5
AQU,3/2/2019,6,4,122,Harry Hernandez,3725,1
AQU,3/2/2019,6,5,122,Eric Cancel,365,6
AQU,3/2/2019,6,6,117,Reylu Gutierrez,1050,2
AQU,3/2/2019,6,7,122,Dylan Davis,135,3
AQU,3/2/2019,6,8,122,Carlos J. Hernandez,5250,7
AQU,3/2/2019,6,9,115,Benjamin Hernandez,460,4
AQU,3/2/2019,7,1,123,Eric Cancel,930,5
AQU,3/2/2019,7,2,118,Reylu Gutierrez,770,3
AQU,3/2/2019,7,4,123,Rajiv Maragh,310,4
AQU,3/2/2019,7,5,125,Jose Lezcano,60,2
AQU,3/2/2019,7,6,123,Dylan Davis,1250,6
AQU,3/2/2019,7,7,123,Junior Alvarado,1740,1
AQU,3/2/2019,8,1,124,Jose Lezcano,420,6
AQU,3/2/2019,8,2,124,Carlos J. Hernandez,2475,2
AQU,3/2/2019,8,3,120,Ruben Silvera,3125,5
AQU,3/2/2019,8,4,120,Kendrick Carmouche,770,3
AQU,3/2/2019,8,5,120,Dylan Davis,80,7
AQU,3/2/2019,8,6,120,Junior Alvarado,340,1
AQU,3/2/2019,8,7,124,Reylu Gutierrez,2240,4
AQU,3/2/2019,9,1,125,Rajiv Maragh,1200,5
AQU,3/2/2019,9,10,121,Andre Shivnarine Worrie,5500,6
AQU,3/2/2019,9,2,121,Eric Cancel,8925,9
AQU,3/2/2019,9,3,118,Reylu Gutierrez,1410,3
AQU,3/2/2019,9,4,123,Jose Lezcano,120,2
AQU,3/2/2019,9,5,121,Harry Hernandez,2280,8
AQU,3/2/2019,9,7,121,Kendrick Carmouche,1450,4
AQU,3/2/2019,9,8,123,Luis R. Reyes,10025,7
AQU,3/2/2019,9,9,125,Dylan Davis,120,1
AQU,3/3/2019,1,1,120,Dylan Davis,90,2
AQU,3/3/2019,1,2,115,Reylu Gutierrez,1030,3
AQU,3/3/2019,1,3,112,Heman K. Harkie,3150,4
AQU,3/3/2019,1,4,120,Manuel Franco,80,1
AQU,3/3/2019,2,1,121,Michael J. Luzzi,200,4
AQU,3/3/2019,2,2,121,Dylan Davis,1130,6
AQU,3/3/2019,2,3,111,Heman K. Harkie,3350,2
AQU,3/3/2019,2,4,121,Samuel Camacho Jr.,165,1
AQU,3/3/2019,2,6,121,Hector Rafael Diaz Jr.,2625,3
AQU,3/3/2019,2,7,121,Carlos J. Hernandez,190,5
AQU,3/3/2019,3,1,122,Dylan Davis,2100,5
AQU,3/3/2019,3,3,120,Manuel Franco,100,4
AQU,3/3/2019,3,4,122,Luis R. Reyes,1200,3
AQU,3/3/2019,3,5,115,Reylu Gutierrez,300,1
AQU,3/3/2019,3,6,113,Benjamin Hernandez,205,2
AQU,3/3/2019,4,1,121,Dylan Davis,1800,5
AQU,3/3/2019,4,2,116,Reylu Gutierrez,1450,4
AQU,3/3/2019,4,3,114,Benjamin Hernandez,95,1
AQU,3/3/2019,4,4,121,Eric Cancel,320,2
AQU,3/3/2019,4,6,121,Rajiv Maragh,195,3
AQU,3/3/2019,5,2,120,Rajiv Maragh,960,7
AQU,3/3/2019,5,3,120,Pablo Fragoso,1990,6
AQU,3/3/2019,5,4,120,Kendrick Carmouche,770,2
AQU,3/3/2019,5,5,120,Manuel Franco,90,5
AQU,3/3/2019,5,6,120,Dylan Davis,790,1
AQU,3/3/2019,5,7,120,Jose Lezcano,520,4
AQU,3/3/2019,5,8,111,Heman K. Harkie,610,3
AQU,3/3/2019,6,1,123,Dylan Davis,275,1
AQU,3/3/2019,6,2,114,Benjamin Hernandez,190,5
AQU,3/3/2019,6,3,119,Junior Alvarado,285,2
AQU,3/3/2019,6,4,119,Hector Rafael Diaz Jr.,5600,7
AQU,3/3/2019,6,5,121,Andre Shivnarine Worrie,1430,3
AQU,3/3/2019,6,6,123,Luis R. Reyes,480,4
AQU,3/3/2019,6,7,112,Joey R. Martinez,1270,6
AQU,3/3/2019,7,1,126,Dylan Davis,305,2
AQU,3/3/2019,7,2,121,Manuel Franco,390,4
AQU,3/3/2019,7,3,121,Junior Alvarado,660,7
AQU,3/3/2019,7,4,118,Luis R. Reyes,1340,5
AQU,3/3/2019,7,5,118,Eric Cancel,610,3
AQU,3/3/2019,7,6,115,Reylu Gutierrez,3525,6
AQU,3/3/2019,7,7,119,Benjamin Hernandez,340,1
AQU,3/3/2019,7,8,121,Rajiv Maragh,560,8
AQU,3/3/2019,8,1,120,Junior Alvarado,110,7
AQU,3/3/2019,8,2,120,Dylan Davis,450,1
AQU,3/3/2019,8,3,120,Anthony Salgado,1280,3
AQU,3/3/2019,8,4,122,Manuel Franco,2080,9
AQU,3/3/2019,8,5,120,Eric Cancel,670,2
AQU,3/3/2019,8,6,120,Samuel Camacho Jr.,820,4
AQU,3/3/2019,8,7,122,Jose Lezcano,1010,5
AQU,3/3/2019,8,8,120,Luis R. Reyes,5375,6
AQU,3/3/2019,8,9,120,Kendrick Carmouche,1180,8
AQU,3/8/2019,1,1,122,Joel Sone,5550,5
AQU,3/8/2019,1,2,122,Junior Alvarado,80,1
AQU,3/8/2019,1,3,122,Dylan Davis,310,2
AQU,3/8/2019,1,4,122,Kendrick Carmouche,760,3
AQU,3/8/2019,1,5,122,Manuel Franco,265,4
AQU,3/8/2019,2,1,123,Manuel Franco,315,4
AQU,3/8/2019,2,2,116,Reylu Gutierrez,570,3
AQU,3/8/2019,2,3,123,Junior Alvarado,175,2
AQU,3/8/2019,2,4,123,Eric Cancel,120,1
AQU,3/8/2019,3,1,120,Samuel Camacho Jr.,2575,4
AQU,3/8/2019,3,4,122,Reylu Gutierrez,250,2
AQU,3/8/2019,3,5,127,Manuel Franco,170,1
AQU,3/8/2019,3,6,127,Kendrick Carmouche,100,3
AQU,3/8/2019,4,1,122,Rajiv Maragh,1420,2
AQU,3/8/2019,4,2,117,Reylu Gutierrez,90,3
AQU,3/8/2019,4,3,122,Samuel Camacho Jr.,2310,4
AQU,3/8/2019,4,4,122,Luis R. Reyes,690,5
AQU,3/8/2019,4,5,122,Oscar Gomez,8625,7
AQU,3/8/2019,4,6,113,Benjamin Hernandez,1090,6
AQU,3/8/2019,4,7,122,Manuel Franco,185,1
AQU,3/8/2019,5,1,123,Eric Cancel,1850,5
AQU,3/8/2019,5,2,121,Jose Lezcano,330,1
AQU,3/8/2019,5,3,121,Manuel Franco,150,4
